1457049600,567.334,570.806,542.139,544.26,116.18240376,145
1457136000,544.26,545.726,520.001,524.065,159.07100297,193
1457222400,525.0,547.418,520.0,537.988,151.05805921,209
1457308800,538.247,551.025,525.017,548.06,156.40795626,245
1457395200,548.322,553.455,536.0,545.344,154.16813641,219
1457481600,559.885,560.0,541.187,543.949,65.03073862,136
1457568000,543.949,560.0,530.0,554.078,171.07650885,204
1457654400,554.691,563.002,547.155,555.95,129.13565278,177
1457740800,553.601,555.96,537.122,541.212,174.95003122,334
1457827200,538.565,547.999,530.062,544.461,245.88455698,326
1457913600,541.762,552.75,539.0,552.75,260.03045184,271
1458000000,550.487,559.293,547.902,554.769,124.32428405,130
1458086400,554.769,557.251,546.743,547.227,155.4000922,285
1458172800,550.625,552.594,543.16,548.735,265.08313789,288
1458259200,546.0,547.744,526.963,529.856,119.76762828,231
1458345600,532.0,535.637,526.922,529.919,111.65030471,168
1458432000,535.964,539.829,532.78,537.064,86.88135086,82
1458518400,537.0,541.229,532.0,541.229,62.70481188,170
1458604800,540.01,549.95,539.083,549.5,117.61843221,90
1458691200,547.633,555.0,539.0,549.023,97.28760476,100
1458777600,549.036,555.0,547.385,552.563,55.79206653,84
1458864000,550.376,555.0,548.204,553.197,188.05402999,77
1458950400,554.0,554.99,551.781,553.262,27.46503226,32
1459036800,554.0,572.462,552.224,565.0,84.89203775,81
1459123200,566.341,566.341,553.505,555.0,243.36876405,123
1459209600,555.0,555.0,535.031,549.392,87.23427433,101
1459296000,548.326,551.0,530.538,541.389,136.10836209,116
1459382400,541.477,545.155,535.01,542.162,92.3687432,89
1459468800,544.017,549.992,542.88,546.07,50.51045159,82
1459555200,546.07,551.858,543.359,544.824,58.32622856,53
1459641600,546.358,550.0,544.818,549.99,37.76795239,22
1459728000,548.07,552.306,544.819,547.836,100.08925751,89
1459814400,550.0,560.0,549.0,554.282,122.49708817,104
1459900800,559.174,559.455,553.0,554.89,83.25839673,72
1459987200,554.89,558.698,550.0,554.829,115.30484004,137
1460073600,555.914,558.686,543.64,544.0,90.3333425,114
1460160000,541.854,546.997,540.0,545.562,98.20503169,95
1460246400,543.759,549.987,541.197,548.0,109.18045342,127
1460332800,546.391,549.878,544.155,549.878,108.82479293,83
1460419200,549.8,564.906,543.881,544.14,157.86025904,175
1460505600,544.221,550.998,540.0,541.404,340.82419105,261
1460592000,544.028,547.894,542.575,546.077,47.01856746,53
1460678400,546.0,554.999,544.04,553.994,174.02139883,113
1460764800,551.867,554.0,547.547,550.5,36.74053677,62
1460851200,550.676,555.0,545.001,555.0,128.02270196,242
1460937600,555.0,558.0,545.0,546.778,153.22024781,215
1461024000,545.56,554.998,542.0,554.251,214.2342051,138
1461110400,555.0,560.818,545.001,559.322,310.04730762,114
1461196800,563.396,574.0,556.698,573.997,159.23370353,131
1461283200,569.135,572.999,555.841,569.27,51.1583633,64
1461369600,569.99,570.0,560.1,570.0,69.27022957,48
1461456000,571.945,584.605,568.124,582.0,148.12676251,137
1461542400,581.999,595.0,575.001,586.887,193.69180049,215
1461628800,588.973,594.222,581.148,592.398,130.63892466,123
1461715200,592.908,593.581,560.0,560.0,139.35976809,156
1461801600,559.804,567.821,550.0,565.637,169.74702063,132
1461888000,565.5,575.0,560.16,575.0,75.25094283,89
1461974400,575.0,575.0,563.01,563.01,89.3221308,148
1462060800,565.098,570.0,562.894,567.61,48.42277427,78
1462147200,570.0,571.044,550.0,557.045,290.68314036,277
1462233600,557.045,575.0,555.0,570.985,43.6178116,103
1462320000,572.294,579.979,569.542,578.424,116.81889754,115
1462406400,576.081,579.72,571.61,579.71,69.89635665,103
1462492800,578.99,594.999,575.9,591.583,139.51333035,223
1462579200,593.999,593.999,556.14,584.5,81.93369763,88
1462665600,584.5,593.994,580.0,593.994,42.5111184,71
1462752000,591.217,604.694,591.217,599.0,199.20363758,107
1462838400,598.712,602.437,581.969,583.08,116.165645,98
1462924800,586.0,590.848,580.232,585.646,115.77374552,116
1463011200,583.003,587.63,578.001,584.06,95.6144773,104
1463097600,585.601,593.378,581.99,591.894,165.49288356,139
1463184000,591.702,593.338,582.78,590.332,153.56225499,138
1463270400,591.822,594.995,587.494,593.99,47.8802044,57
1463356800,592.795,593.741,580.121,582.981,250.74310472,179
1463443200,586.178,590.997,580.375,588.866,113.18468528,164
1463529600,588.705,592.785,584.38,591.998,174.20777307,232
1463616000,588.0,592.5,550.0,563.338,281.78742459,371
1463702400,563.296,585.53,551.101,578.723,157.61042368,191
1463788800,579.751,583.019,566.001,578.971,52.42762832,61
1463875200,581.0,583.998,573.47,575.33,85.63150289,92
1463961600,577.427,582.857,571.404,582.0,118.61689825,163
1464048000,583.78,584.59,578.004,580.759,379.40829627,253
1464134400,582.97,588.9,576.506,585.0,386.82939821,156
1464220800,585.0,588.5,580.186,587.59,88.31823845,114
1464307200,587.59,619.0,585.186,610.319,186.49932005,231
1464393600,614.23,695.655,614.23,683.4,189.47820254,301
1464480000,680.0,719.898,639.119,675.263,257.69641721,377
1464566400,681.868,704.856,678.948,685.0,263.15924399,265
1464652800,688.609,708.059,404.2,699.0,1092.86044144,619
1464739200,696.662,709.33,682.001,702.0,117.00792049,176
1464825600,699.807,707.0,696.243,703.842,89.38621237,123
1464912000,705.689,746.095,701.427,735.182,328.97110993,278
